"SEX","EDUCATION","MARRIAGE","PAY_1","AGE","LIMIT_BAL","BILL_AMT1","PAY_AMT1","Default"
"1","1","2","1",-0.0526692398200007,2.5627874392257,-0.701782127568058,-0.200901055157907,"0"
"2","2","1","-1",-0.161153770860166,-0.134756360580809,-0.00951073151758252,-0.235495651623861,"0"
"2","2","2","1",-0.486607363980664,-1.05962852051447,-0.325511655770143,-0.341935919633423,"1"
"1","1","1","0",2.33399044306365,2.33156939924228,0.44310841001895,-0.132013734795508,"0"
"1","1","1","0",2.55095950514398,0.250607039391549,-0.327345001628327,-0.239299245999699,"0"
"1","1","2","0",-0.0526692398200007,2.33156939924228,2.18034620421553,0.254745401261922,"0"
"1","1","2","0",-0.378122832940498,1.09840651933074,0.0287450853898678,3.83718793267617,"0"
"2","1","2","0",-0.812060957101161,0.327679719386021,2.07735290800463,0.201434705486288,"0"
"2","2","1","-1",0.598237946420994,2.5627874392257,-0.363821794036354,10.96053532994,"0"
"2","2","2","0",-0.920545488141327,-0.67426512054211,0.295612340643083,-0.141492533478152,"0"
"1","3","2","0",0.272784353300497,-1.13670120050894,-0.535314323644903,-0.257411600170356,"1"
"1","3","2","1",-0.378122832940498,-0.134756360580809,-0.645301494796284,2.07865946624708,"0"
"1","3","1","0",0.381268884340662,1.71498795928651,5.76771515645379,3.2397217431001,"0"
"1","1","2","0",-0.703576426060995,-1.21377388050341,-0.557002126130242,-0.251374148780137,"0"
"2","3","1","-2",1.14066060162182,1.71498795928651,-0.501227671022361,0.0865420055304203,"0"
"1","3","1","-1",0.598237946420994,0.327679719386021,-0.690333901209172,-0.237367261554829,"1"
"2","1","1","-2",-0.269638301900332,1.40669723930862,-0.472722538012515,-0.300096381499205,"1"
"2","1","2","-1",-0.0526692398200007,-0.134756360580809,-0.650828693050218,-0.305771585806011,"0"
"2","2","1","0",0.0558152912201651,0.327679719386021,0.0474452131433499,-0.220160525092705,"0"
"1","1","1","0",2.11702138098331,-0.520119760553167,-0.449350773405585,-0.221186891829042,"0"
"1","1","2","0",0.0558152912201651,0.327679719386021,2.16252879854192,-0.0287733160227627,"1"
"2","2","1","-1",1.35762966370215,0.944261159341794,-0.269397692170006,1.55388419140925,"0"
"1","2","1","1",1.57459872578249,1.25255187931968,-0.695806778104345,-0.175121137721671,"1"
"1","2","2","0",0.164299822260331,-0.905483160525525,-0.007093431052717,-0.2089912400208,"0"
"1","3","2","0",-0.920545488141327,-0.67426512054211,-0.0551406728768417,-0.231993929817534,"0"
"1","2","1","0",-0.0526692398200007,1.32962455931415,-0.162887087979331,-0.221186891829042,"0"
"1","3","1","0",0.272784353300497,-0.365974400564224,-0.145110423324786,-0.221911385995869,"0"
"2","2","2","0",-1.46296814334216,-1.05962852051447,-0.652743520946544,-0.00552912817041952,"0"
"2","1","2","0",-0.0526692398200007,0.713043119358379,-0.416472771015475,0.23651229806346,"0"
"1","2","1","0",3.09338216034481,-0.905483160525525,-0.0387627832103933,-0.198003078490601,"0"
"2","3","2","1",-1.13751455022166,1.94620599926993,0.294023440899323,-0.341935919633423,"1"
"2","2","1","0",-0.812060957101161,-0.288901720569752,0.281923358235305,-0.100437864024662,"0"
"2","2","1","0",-0.595091895020829,0.790115799352851,0.154485450581945,-0.0400633501224722,"0"
"1","3","2","0",-0.595091895020829,-0.905483160525525,-0.60579628663733,-0.273410846354437,"0"
"1","2","1","0",-0.161153770860166,-1.13670120050894,-0.462333578149469,-0.263449051560575,"1"
"2","2","1","0",-0.161153770860166,-0.21182904057528,1.10432156919781,0.0806856776819079,"0"
"2","2","1","0",-0.0526692398200007,-0.520119760553167,0.746995671267802,-0.160812377926852,"0"
"1","3","2","2",0.598237946420994,-0.905483160525525,-0.296802817664942,-0.341935919633423,"0"
"1","1","2","-1",0.164299822260331,2.5627874392257,-0.326503020567531,0.0960208042130642,"0"
"1","2","1","0",-0.0526692398200007,-0.67426512054211,0.370521494374533,-0.155680544245166,"0"
"2","2","1","-1",-0.161153770860166,0.404752399380493,0.00463998243966394,0.604917581894624,"1"
"1","2","1","2",-0.161153770860166,-1.05962852051447,-0.324099300442356,-0.23628052030459,"0"
"1","2","2","0",-1.02903001918149,0.558897759369436,1.50120699664553,0.0806856776819079,"0"
"1","3","1","-2",0.598237946420994,0.404752399380493,-0.548908243674849,1.73585297631045,"0"
"1","2","1","-1",-0.378122832940498,1.17547919932521,-0.608132105064054,-0.314707013863535,"0"
"2","2","1","0",0.0558152912201651,0.481825079374964,0.0199042842515114,-0.341935919633423,"0"
"1","3","2","-1",0.923691539541491,-1.13670120050894,-0.685037568729972,-0.341935919633423,"0"
"2","2","1","0",-0.161153770860166,0.867188479347323,0.427341635638563,-0.130625120975757,"0"
"1","2","1","0",0.923691539541491,-0.443047080558695,0.81434057579178,0.0209149089187397,"0"
"2","2","1","0",-1.02903001918149,0.0964616794026062,1.83368087294237,0.744805330605998,"0"
"1","3","1","0",1.68308325682265,-0.520119760553167,0.580514287004957,-0.112573141319002,"0"
"1","2","1","0",0.164299822260331,-0.67426512054211,-0.107452141363707,-0.0173021583813466,"0"
"2","3","2","-1",-0.595091895020829,0.713043119358379,-0.678464684319889,0.0742859792082757,"0"
"2","2","2","2",-1.13751455022166,-0.443047080558695,0.818346776000406,0.0142737123894988,"0"
"2","2","1","0",-0.486607363980664,-0.134756360580809,0.716915218853886,-0.0098760931713772,"0"
"2","2","2","-1",-0.0526692398200007,0.0964616794026062,-0.488014000503743,-0.0887252083276374,"0"
"2","2","1","0",-0.812060957101161,0.481825079374964,0.0314883140072995,1.83154658084542,"0"
"2","1","2","0",-0.920545488141327,2.5627874392257,0.306571674773119,-0.0525004999863234,"0"
"1","2","2","0",-0.595091895020829,1.02133383933627,-0.675463429248342,-0.341935919633423,"0"
"2","2","2","-1",-0.486607363980664,0.0964616794026062,-0.691203042949349,-0.322253828101309,"0"
"2","2","2","2",-1.24599908126182,-1.05962852051447,-0.681370877013603,-0.341935919633423,"1"
"2","3","2","1",-0.703576426060995,-0.443047080558695,-0.607806176911488,-0.274678711146383,"0"
"2","2","1","0",-0.812060957101161,-0.520119760553167,-0.200925619451737,0.0203111637797178,"0"
"1","1","2","0",-0.486607363980664,1.71498795928651,4.48463108217874,0.565130777233081,"0"
"2","6","1","0",-0.0526692398200007,0.0964616794026062,-0.299125055751976,-0.221186891829042,"0"
"2","3","1","1",0.164299822260331,1.02133383933627,-0.614487704039094,-0.22692247064975,"0"
"2","1","2","-1",0.0558152912201651,0.713043119358379,-0.590518404485793,-0.254694747044758,"0"
"2","2","2","1",-0.703576426060995,1.4837699193031,-0.695630233688372,-0.341935919633423,"0"
"2","2","2","0",-1.02903001918149,-0.67426512054211,-0.688717840786032,-0.310239299834773,"0"
"2","1","2","-1",-1.02903001918149,-0.520119760553167,-0.338833969006284,-0.341935919633423,"1"
"1","3","1","2",1.24914513266199,-1.13670120050894,-0.501051126606388,-0.153929683342003,"1"
"2","1","2","-1",-0.269638301900332,0.327679719386021,-0.328390687784477,-0.341935919633423,"0"
"2","2","1","0",-1.13751455022166,-1.21377388050341,-0.600690078913794,-0.273954216979556,"0"
"1","1","2","-1",-1.02903001918149,-0.134756360580809,-0.69074131139988,-0.320201094628634,"0"
"1","3","1","-1",0.164299822260331,1.4837699193031,-0.690333901209172,-0.318389859211568,"0"
"2","2","2","0",0.706722477461159,-0.67426512054211,-0.465321252881325,-0.267373394964218,"0"
"2","1","2","-1",-0.703576426060995,-0.288901720569752,-0.516451231815138,0.225765634588871,"0"
"1","1","2","0",0.0558152912201651,-1.05962852051447,-0.560723139205372,-0.281561405731232,"0"
"2","2","1","2",-0.595091895020829,2.0232786792644,3.8228339683932,0.31590478384484,"1"
"2","2","2","0",-1.35448361230199,-1.13670120050894,-0.469639800902827,-0.245215948362114,"0"
"1","2","2","0",-0.378122832940498,-0.905483160525525,-0.0119687730015188,0.142569554431653,"0"
"2","2","1","0",-1.02903001918149,-0.21182904057528,1.06975960468611,0.0806856776819079,"0"
"1","1","2","-1",-0.378122832940498,0.250607039391549,-0.539537809288573,0.209826762918692,"0"
"1","2","1","2",-0.812060957101161,-0.67426512054211,0.193868435683687,-0.341935919633423,"0"
"2","2","2","0",-1.35448361230199,-0.905483160525525,-0.524110543400442,-0.26882238329787,"1"
"2","2","2","1",-0.920545488141327,0.867188479347323,3.3403380795381,-0.341935919633423,"0"
"1","2","1","1",1.68308325682265,4.1813137191096,-0.695630233688372,-0.341935919633423,"0"
"1","1","2","1",-0.703576426060995,0.0964616794026062,-0.695630233688372,5.69551547058558,"0"
"1","1","2","-2",0.381268884340662,2.5627874392257,-0.531226641398136,0.464124215474717,"0"
"1","2","2","1",-0.269638301900332,1.4837699193031,-0.695630233688372,-0.341935919633423,"1"
"1","1","2","-1",-0.703576426060995,-0.905483160525525,-0.420519712243172,-0.160812377926852,"0"
"1","2","2","2",-0.920545488141327,-0.67426512054211,0.157541027012253,-0.210440228354453,"1"
"2","2","1","0",0.923691539541491,-0.905483160525525,-0.103581744551984,-0.0400633501224722,"0"
"2","2","2","0",-1.35448361230199,-0.905483160525525,-0.509348714157134,-0.220703895717825,"0"
"1","1","2","-1",-0.269638301900332,-0.134756360580809,-0.6748251532829,-0.341935919633423,"0"
"1","2","2","1",-0.812060957101161,1.4837699193031,-0.695630233688372,-0.341935919633423,"1"
"2","2","1","0",-0.378122832940498,-0.905483160525525,-0.0227651430552721,-0.215149440438823,"0"
"2","1","3","0",1.35762966370215,-0.905483160525525,0.436970096478955,-0.245336697389918,"0"
"2","1","2","-2",-0.703576426060995,0.250607039391549,-0.568735539622623,-0.298285146082139,"0"
"1","1","2","1",-0.703576426060995,-0.67426512054211,-0.696363572031646,1.87441248571597,"0"
"2","2","1","-1",1.14066060162182,-0.21182904057528,-0.690333901209172,-0.318389859211568,"0"
"2","1","3","0",-1.46296814334216,-1.13670120050894,-0.492020200712368,-0.23326179460948,"1"
"2","3","2","1",-0.161153770860166,-0.67426512054211,-0.695630233688372,-0.341935919633423,"0"
"1","2","1","0",-0.595091895020829,-0.443047080558695,0.762517999533765,-0.0400633501224722,"0"
"2","1","2","0",-0.920545488141327,-0.21182904057528,1.25363740409217,-0.0194756408818254,"0"
"2","1","2","0",-0.486607363980664,1.02133383933627,-0.252802517068514,0.866641099660618,"0"
"2","2","2","0",-0.703576426060995,-0.905483160525525,-0.0517727486336583,-0.263449051560575,"1"
"2","5","1","0",0.381268884340662,0.0964616794026062,0.451691184703192,-0.160389756329537,"0"
"2","2","1","0",0.381268884340662,0.944261159341794,2.19620804097375,0.67978197913334,"0"
"2","2","1","1",0.0558152912201651,-0.828410480531054,-0.695630233688372,-0.341935919633423,"0"
"2","2","1","1",0.272784353300497,-0.520119760553167,-0.520538914061905,-0.341935919633423,"0"
"1","2","1","0",0.598237946420994,-1.05962852051447,-0.290039808499195,-0.227224343219261,"0"
"2","3","2","2",-0.920545488141327,0.404752399380493,1.35145659088108,0.0806856776819079,"0"
"2","2","2","-2",-0.595091895020829,0.481825079374964,-0.695630233688372,-0.341935919633423,"0"
"2","1","2","1",-0.703576426060995,-1.05962852051447,-0.695630233688372,-0.341935919633423,"0"
"2","2","1","0",1.24914513266199,-1.13670120050894,-0.677391837484358,-0.248536546626734,"0"
"1","2","2","-1",-0.595091895020829,-0.905483160525525,-0.685037568729972,-0.294843798789714,"0"
"2","2","1","1",1.14066060162182,-0.67426512054211,-0.695630233688372,-0.341935919633423,"1"
"1","1","2","0",-0.703576426060995,-0.597192440547639,-0.35881064869065,-0.148737475146414,"0"
"1","1","2","0",-0.486607363980664,-0.67426512054211,-0.426413579668743,-0.0400633501224722,"0"
"2","3","2","2",-1.35448361230199,-0.905483160525525,-0.188404546257321,-0.160812377926852,"1"
"2","2","2","-2",-0.703576426060995,-0.905483160525525,-0.62066675859816,-0.341935919633423,"0"
"1","3","2","2",1.90005231890298,-1.13670120050894,-0.432592634227809,-0.106475315414881,"0"
"2","1","1","-1",0.272784353300497,0.635970439363908,-0.688405492973156,-0.2751617072576,"0"
"2","2","2","-1",-1.24599908126182,-0.365974400564224,-0.683557311703735,-0.236763516415807,"0"
"2","2","2","1",-0.812060957101161,-0.443047080558695,0.833475274415351,-0.341935919633423,"1"
"1","1","2","-1",-0.269638301900332,-0.0576836805863371,-0.694272199719346,-0.341935919633423,"0"
"2","3","1","2",1.79156778786282,-0.67426512054211,0.420646528171267,-0.128029016877963,"0"
"1","2","1","-2",0.0558152912201651,1.86913331927545,-0.137260986983818,-0.0357767596354167,"0"
"2","2","1","-1",0.815207008501325,-0.520119760553167,-0.406464060663757,3.94302445554671,"0"
"2","2","1","-1",0.815207008501325,4.48960443908749,0.288876492156716,5.67522963391445,"0"
"1","2","2","0",1.24914513266199,-1.05962852051447,-0.294276874482555,-0.227526215788772,"0"
"1","2","2","1",-0.269638301900332,-0.67426512054211,-0.436612414776125,-0.106777187984392,"0"
"2","1","2","-2",-0.486607363980664,2.0232786792644,-0.556757680015817,0.0126436005141397,"0"
"1","1","1","0",0.923691539541491,2.40864207923676,4.05898249526706,0.508257985137218,"0"
"2","3","1","1",-0.703576426060995,1.4837699193031,-0.695630233688372,-0.341935919633423,"1"
"2","1","1","0",0.164299822260331,-0.134756360580809,-0.336891980430577,-0.191180758419654,"0"
"1","1","2","0",-0.812060957101161,-0.288901720569752,0.518696580734913,-0.100437864024662,"0"
"1","2","1","1",1.24914513266199,-0.982555840519997,-0.184860077598164,-0.341935919633423,"0"
"2","1","1","-1",-0.161153770860166,0.867188479347323,-0.53831557871645,0.081349797334832,"1"
"1","2","1","2",1.03217607058166,-0.982555840519997,-0.240050578099364,-0.100437864024662,"0"
"2","1","2","-2",-1.02903001918149,-0.365974400564224,-0.554190995814359,0.0064854000961163,"0"
"1","1","1","-1",0.381268884340662,0.944261159341794,-0.671769576852593,-0.125855534377484,"0"
"1","3","1","-1",0.381268884340662,0.635970439363908,-0.668795482460427,-0.141613282505956,"0"
"1","1","1","-1",0.815207008501325,0.250607039391549,-0.680094325082719,-0.190637387794534,"0"
"1","2","2","0",-0.378122832940498,-0.67426512054211,0.40593902028672,-0.0400633501224722,"0"
"2","2","2","0",-0.920545488141327,-0.288901720569752,-0.440645775664131,-0.160812377926852,"0"
"2","2","1","-1",0.164299822260331,0.944261159341794,-0.676237508610687,-0.251374148780137,"1"
"2","1","2","-1",-0.703576426060995,0.0964616794026062,-0.681914090601214,-0.137024819449389,"0"
"2","1","1","-2",-0.486607363980664,1.4837699193031,-0.695698135386823,-0.341935919633423,"0"
"2","2","1","-1",0.164299822260331,-0.21182904057528,-0.691338846346251,-0.306556454486739,"0"
"2","1","1","-1",0.598237946420994,1.40669723930862,0.0914319334000882,0.62327143412089,"0"
"1","1","2","-2",0.0558152912201651,0.713043119358379,-0.695630233688372,-0.341935919633423,"0"
"1","1","2","0",-1.02903001918149,-0.982555840519997,-0.446593964448463,-0.221186891829042,"0"
"2","1","2","1",-0.920545488141327,0.0964616794026062,-0.698346301626423,-0.341935919633423,"1"
"1","3","1","0",-0.920545488141327,-0.67426512054211,-0.391688651080759,-0.251374148780137,"1"
"2","1","1","-1",1.03217607058166,2.5627874392257,-0.643318765201507,-0.19685596272646,"0"
"1","4","2","-2",-0.920545488141327,-0.67426512054211,-0.0697259577041763,-0.0497232723468226,"0"
"1","3","1","0",2.33399044306365,-1.05962852051447,-0.410769028345568,-0.221186891829042,"0"
"2","2","1","1",0.164299822260331,0.404752399380493,-0.695630233688372,-0.341935919633423,"0"
"2","2","2","0",-1.46296814334216,-0.751337800536582,0.23118720915251,-0.21394195016078,"0"
"1","1","1","-1",0.598237946420994,2.63986011922017,-0.652227468038315,0.651043710515897,"0"
"2","2","2","0",-1.46296814334216,-1.13670120050894,-0.451034735527176,-0.221186891829042,"0"
"2","2","1","2",0.489753415380828,-0.520119760553167,-0.0540542457016213,-0.221186891829042,"1"
"2","2","1","0",-0.595091895020829,1.32962455931415,3.89821843401381,0.563681788899428,"0"
"2","1","2","-2",-0.703576426060995,0.0964616794026062,-0.695630233688372,-0.341935919633423,"0"
"2","0","2","1",0.272784353300497,0.944261159341794,-0.695630233688372,-0.255177743155975,"0"
"1","2","2","0",1.90005231890298,-0.67426512054211,0.398632797533363,-0.145054629798381,"0"
"1","1","1","-2",0.706722477461159,0.867188479347323,-0.671851058890734,1.04118381935185,"0"
"2","1","2","-2",0.489753415380828,0.0964616794026062,-0.695630233688372,-0.341935919633423,"0"
"2","1","1","1",3.31035122242514,-0.21182904057528,-0.695630233688372,-0.341935919633423,"0"
"2","1","2","-1",-0.378122832940498,2.5627874392257,0.715095453335392,2.04647985033722,"0"
"1","2","2","0",-0.161153770860166,0.481825079374964,1.36556656381926,-0.00649512039285456,"0"
"2","2","1","1",-1.02903001918149,0.635970439363908,-0.687061039343821,-0.341935919633423,"1"
"1","2","2","0",-1.24599908126182,-1.21377388050341,-0.616823522465818,-0.263449051560575,"0"
"1","1","1","0",0.381268884340662,0.481825079374964,2.30163221798921,0.334258636071106,"0"
"1","1","2","0",-0.703576426060995,-0.751337800536582,0.168120111630962,0.120895103940766,"0"
"2","1","1","-2",0.381268884340662,-0.21182904057528,-0.632427332769922,-0.00836673032382245,"0"
"2","1","1","-1",1.35762966370215,2.0232786792644,-0.56118487075484,-0.341935919633423,"0"
"2","1","2","-1",-0.812060957101161,-0.365974400564224,-0.692914165750321,-0.222032135023673,"1"
"2","2","2","0",-1.13751455022166,-1.13670120050894,-0.469463256486853,-0.221186891829042,"0"
"1","1","2","0",-0.378122832940498,-1.05962852051447,-0.298405297748392,-0.124587669585538,"0"
"1","3","2","7",0.815207008501325,-0.67426512054211,0.405341485340349,-0.341935919633423,"1"
"2","1","2","0",0.381268884340662,1.79206063928098,4.80337523504873,0.474387882838089,"0"
"2","1","1","1",0.164299822260331,0.250607039391549,-0.695630233688372,-0.341935919633423,"0"
"1","5","2","-2",-1.35448361230199,-1.05962852051447,-0.658963316524682,-0.287659231635354,"0"
"2","2","2","1",1.14066060162182,-0.905483160525525,-0.0102169091814758,-0.341935919633423,"0"
"1","1","1","-1",1.14066060162182,0.635970439363908,-0.679374567079136,-0.341935919633423,"1"
"1","1","2","-1",-0.812060957101161,-0.365974400564224,-0.574466442971911,1.77117206694323,"1"
"1","3","1","1",1.03217607058166,-0.67426512054211,-0.712103185732652,1.99316915456158,"0"
"2","1","1","-2",-0.269638301900332,2.0232786792644,-0.670683149677372,-0.319416225947906,"0"
"2","1","2","0",-1.24599908126182,-0.365974400564224,0.33370519347425,-0.118550218195319,"0"
"2","2","2","0",-1.46296814334216,-1.13670120050894,-0.418781428762819,-0.250770403641116,"0"
"2","2","2","0",-0.378122832940498,-1.13670120050894,1.05767310236178,-0.0750805681857425,"0"
"1","1","2","-2",-1.13751455022166,-0.67426512054211,-0.695630233688372,-0.341935919633423,"0"
"2","2","2","0",0.923691539541491,-1.13670120050894,-0.591360385546589,-0.139862421602792,"0"
"2","2","2","1",-0.920545488141327,-0.21182904057528,-0.695630233688372,-0.341935919633423,"0"
"2","2","2","0",-1.46296814334216,-1.21377388050341,-0.493337493662323,0.0806856776819079,"0"
"2","3","2","-2",-0.161153770860166,0.404752399380493,0.655858011606496,-0.28536500010707,"0"
"1","1","1","-1",1.35762966370215,-0.828410480531054,-0.69180057789572,3.44795344154875,"0"
"1","3","1","1",2.55095950514398,-0.67426512054211,-0.400624514596947,-0.341935919633423,"0"
"1","2","2","0",-1.13751455022166,-1.05962852051447,-0.291683029601716,-0.190999634877947,"1"
"2","2","1","1",-0.920545488141327,-0.21182904057528,1.19282464295921,-0.0461008015126912,"0"
"1","2","2","0",-1.02903001918149,-1.13670120050894,-0.634640928139434,-0.251374148780137,"0"
"2","3","2","0",1.14066060162182,-0.520119760553167,0.589843980372163,-0.160812377926852,"0"
"1","1","2","0",-0.0526692398200007,0.404752399380493,1.46204129697884,0.141060191584098,"0"
"2","1","2","0",0.489753415380828,-0.67426512054211,-0.323094355305277,-0.231269435650708,"0"
"2","3","2","0",1.14066060162182,-0.67426512054211,0.338974365274069,-0.139983170630597,"0"
"1","2","2","2",-0.812060957101161,-0.288901720569752,0.267922028014651,-0.341935919633423,"1"
"2","1","1","1",-0.269638301900332,1.02133383933627,-0.695630233688372,-0.341935919633423,"0"
"2","2","1","0",0.706722477461159,-0.828410480531054,0.095614678024687,-0.148737475146414,"0"
"2","1","1","-1",-0.378122832940498,1.4837699193031,-0.692248729105498,-0.341935919633423,"0"
"1","2","2","-1",-1.24599908126182,-1.21377388050341,-0.695467269612089,-0.341935919633423,"1"
"1","2","2","0",-0.378122832940498,-0.905483160525525,-0.250018547432011,-0.160812377926852,"1"
"1","2","1","0",1.35762966370215,-0.905483160525525,-0.123137433705952,-0.0991096247188141,"0"
"1","2","1","1",-0.0526692398200007,0.250607039391549,-0.695630233688372,-0.341935919633423,"0"
"2","2","2","1",-1.24599908126182,-1.05962852051447,-0.489697962625334,-0.221186891829042,"1"
"1","1","1","0",0.706722477461159,0.404752399380493,-0.652064503962032,0.0203111637797178,"0"
"2","1","2","-2",0.598237946420994,0.250607039391549,-0.614772891172589,0.289822993839094,"0"
"2","3","2","1",-0.920545488141327,-0.67426512054211,0.454868984190712,-0.341935919633423,"1"
"1","2","1","-2",0.381268884340662,0.250607039391549,-0.490444881308298,-0.151454328272013,"0"
"2","1","1","-1",-0.161153770860166,0.558897759369436,-0.686775852210325,-0.341935919633423,"1"
"2","2","2","-1",-0.812060957101161,2.5627874392257,0.290574034617998,-0.289228968996811,"0"
"1","3","1","-2",0.272784353300497,0.481825079374964,-0.601912309485917,-0.341935919633423,"0"
"1","3","2","0",-1.46296814334216,-1.13670120050894,-0.542960054890517,-0.264535792810815,"0"
"1","1","1","0",-0.0526692398200007,-0.905483160525525,-0.142502998104257,-0.0962720225654112,"0"
"2","2","1","0",-0.0526692398200007,-0.520119760553167,-0.616456853294181,-0.274437213090774,"0"
"2","2","2","-2",0.164299822260331,0.481825079374964,-0.695630233688372,-0.341935919633423,"0"
"1","2","2","0",-0.812060957101161,-0.828410480531054,-0.1219559441529,0.127355176928301,"0"
"2","3","1","-1",1.35762966370215,-0.365974400564224,-0.643413827579339,-0.341935919633423,"1"
"2","3","2","-1",-1.35448361230199,-0.288901720569752,-0.6179642709998,0.261809219388478,"0"
"2","3","1","2",-1.13751455022166,-0.905483160525525,-0.27332241034049,-0.341935919633423,"1"
"2","1","2","-1",-0.595091895020829,1.79206063928098,-0.505328933608819,-0.0122910737274648,"0"
"2","2","2","-2",-0.920545488141327,0.558897759369436,-0.635876739051247,-0.341935919633423,"1"
"1","3","2","0",1.90005231890298,-0.751337800536582,-0.560804621243513,-0.251555272321844,"0"
"2","1","2","0",-1.46296814334216,-1.13670120050894,-0.305086824875998,-0.256022986350606,"0"
"1","3","2","2",-0.812060957101161,-0.905483160525525,-0.313628858541169,-0.23326179460948,"1"
"2","1","1","0",2.00853684994315,0.558897759369436,0.124364257148958,-0.0400633501224722,"0"
"1","1","2","0",-0.486607363980664,1.63791527929204,1.57311489530544,0.0203111637797178,"0"
"1","2","2","0",-1.24599908126182,-0.905483160525525,-0.624754440844927,-0.251374148780137,"0"
"2","2","2","0",-0.269638301900332,-0.905483160525525,-0.525903148239556,-0.100437864024662,"0"
"2","1","2","0",-0.269638301900332,2.0232786792644,-0.139053591822932,0.261809219388478,"0"
"2","1","2","0",-1.02903001918149,-0.828410480531054,-0.384355267648021,-0.0400633501224722,"0"
"2","2","2","0",-1.13751455022166,-1.05962852051447,-0.646224957895222,-0.273712718923948,"0"
"1","3","1","0",1.35762966370215,0.0193889994081345,1.62450290069337,0.0686107749014699,"0"
"2","1","2","0",-0.703576426060995,-0.751337800536582,-0.141783240100673,-0.0944004126344433,"0"
"2","2","2","-1",-0.812060957101161,-0.288901720569752,-0.690333901209172,0.10555997740961,"0"
"1","1","1","1",1.57459872578249,-0.905483160525525,-0.0267713432638975,-0.250106283988191,"1"
"2","3","2","1",0.272784353300497,-1.13670120050894,-0.695630233688372,-0.112754264860709,"1"
"1","3","1","-1",1.35762966370215,-0.905483160525525,-0.681262234296081,-0.237729508638242,"1"
"1","3","2","2",-0.812060957101161,-1.13670120050894,-0.504921523418111,-0.245336697389918,"0"
"2","2","2","-1",-0.378122832940498,-0.443047080558695,-0.668265849212507,-0.25723047662865,"0"
"2","2","2","0",-1.24599908126182,-0.597192440547639,0.342627476650748,-0.190999634877947,"0"
"2","1","2","0",-1.24599908126182,0.0964616794026062,0.184375778240198,-0.100437864024662,"0"
"2","2","2","0",-0.812060957101161,-0.905483160525525,-0.101531113258755,-0.236522018360199,"0"
"1","2","1","1",0.0558152912201651,0.250607039391549,-0.695643814028062,-0.341935919633423,"0"
"2","1","1","2",-0.378122832940498,-1.13670120050894,-0.541669922619943,0.0203111637797178,"1"
"1","1","2","0",0.923691539541491,-0.905483160525525,0.00607949844683104,-0.22553385683,"0"
"2","2","1","0",0.381268884340662,0.0193889994081345,0.852623553378611,0.0806856776819079,"1"
"1","1","1","0",1.35762966370215,1.63791527929204,4.14406332342651,2.07304463645418,"0"
"1","2","2","1",0.381268884340662,-1.05962852051447,-0.673589342371087,-0.281561405731232,"1"
"2","2","2","0",-1.35448361230199,-1.05962852051447,-0.429537057797502,-0.260671823921075,"0"
"1","3","1","-1",0.0558152912201651,-0.0576836805863371,-0.640901464736641,0.0637808137892947,"0"
"2","3","1","2",0.381268884340662,-0.828410480531054,-0.294127490745962,-0.160812377926852,"1"
"2","1","2","2",-0.486607363980664,2.17742403925334,-0.673385637275733,2.94787134289691,"0"
"2","2","1","-2",0.815207008501325,-0.67426512054211,-0.69022525849165,-0.318933229836688,"1"
"2","1","2","1",-1.02903001918149,-0.597192440547639,-0.372255184984003,-0.341935919633423,"0"
"1","2","1","1",-0.269638301900332,-1.05962852051447,-0.695630233688372,-0.341935919633423,"1"
"1","2","2","2",-1.13751455022166,-0.905483160525525,-0.0317553279302214,-0.209111989048604,"1"
"1","3","1","2",1.46611419474232,-1.05962852051447,-0.337883345227966,-0.251374148780137,"0"
"1","3","1","1",1.79156778786282,-0.905483160525525,-0.259443303177049,-0.341935919633423,"1"
"2","1","1","-1",-0.161153770860166,1.17547919932521,-0.594904854205745,0.141060191584098,"0"
"2","2","1","-1",0.815207008501325,1.02133383933627,-0.677785667335376,-0.341935919633423,"0"
"2","1","2","0",0.815207008501325,1.71498795928651,0.530592958303577,-0.148737475146414,"0"
"2","2","2","0",-1.35448361230199,-0.905483160525525,-0.0483640833714041,-0.221186891829042,"0"
"1","2","1","2",-1.02903001918149,-1.13670120050894,-0.681370877013603,-0.341935919633423,"1"
"1","2","2","0",1.79156778786282,-0.597192440547639,0.488385262546263,-0.130323248406246,"0"
"1","3","2","-1",1.68308325682265,1.02133383933627,-0.446553223429392,0.856739679380659,"0"
"2","4","2","0",-0.378122832940498,1.02133383933627,0.0384278675890202,0.577869799666443,"0"
"1","1","1","-1",-0.161153770860166,0.250607039391549,-0.622405042078513,-0.224930111690978,"0"
"1","2","2","0",-1.24599908126182,-0.905483160525525,-0.237769081031401,0.0565358721210319,"0"
"1","2","2","-1",-1.24599908126182,-1.13670120050894,-0.690333901209172,-0.294843798789714,"1"
"1","1","2","-1",-0.0526692398200007,1.71498795928651,-0.283385442050969,1.65489075316761,"0"
"1","2","2","0",0.598237946420994,-0.751337800536582,0.253173779111034,0.261809219388478,"0"
"1","3","2","0",0.815207008501325,1.02133383933627,1.46012646908251,0.00962487481903019,"0"
"2","3","1","0",1.57459872578249,-0.21182904057528,1.19411477522978,0.020673410863131,"0"
"2","1","1","-1",0.164299822260331,0.250607039391549,0.632812175152132,-0.0871554709661805,"0"
"2","3","2","-1",-0.812060957101161,-0.67426512054211,-0.666473244373393,-0.304986717125282,"0"
